 11 5221.609197 2.826E-30 1.620E-01.04000.250 4074.03860.35-.019430          1 0 1          0 1 0 12  4  9       13  4 10      432230807294713152    25.0   27.0
 11 5221.787939 1.295E-27 2.547E-05.06760.315 1201.92150.600.000280          0 1 1          0 0 0 10  0 10        9  2  7      434223807294713152    63.0   57.0
 11 5221.799649 1.464E-28 2.875E-01.03880.315 3526.62740.40-.028920          1 0 1          0 1 0  8  7  1        9  7  2      434233807294713152    51.0   57.0
 11 5221.804365 4.882E-29 2.876E-01.03870.315 3526.62480.40-.029000          1 0 1          0 1 0  8  7  2        9  7  3      334233807294713152    17.0   19.0
 11 5222.076042 3.624E-28 1.876E-03.04500.250 2414.72340.46-.001350          0 1 1          0 0 0 14  1 13       13  3 10      434223807294713152    87.0   81.0
 11 5222.249821 1.452E-28 1.303E-01.05850.315 3139.47570.56-.017770          1 2 0          0 1 0  8  6  2        9  5  5      434233807294713152    17.0   19.0
 11 5222.286698 1.374E-21 6.362E+00.08060.350  503.96810.66-.004800          0 1 1          0 0 0  4  3  2        5  3  3      466520307294733152     9.0   11.0
 11 5222.647892 2.332E-29 4.029E-01.09710.434 3791.37210.730.007260          1 1 1          1 0 0  3  2  2        3  0  3      434233807294713152    21.0   21.0
 11 5222.874983 5.797E-26 3.005E-04.08320.371  602.77350.720.001700          0 3 0          0 0 0  6  5  1        6  2  4      464323803360713049    13.0   13.0
 11 5222.929315 3.885E-27 9.644E-02.07470.352 2572.13910.68-.013840          1 2 0          0 1 0  6  5  2        7  4  3      734223807294713152    39.0   45.0
 11 5222.936685 2.175E-25 1.688E-01.10130.434 1731.89660.750.001350          1 2 0          0 1 0  3  1  2        3  0  3      464323807294713152    21.0   21.0
